fips,NH3_2011,NOX_2011,SO2_2011,VOC_2011,PM25_2011
51103,63735,1676.9,41620,4753,65380.57
51105,39407,2321.9,33024,3536.9,43915.52
51107,119840,2526.4,49767,8171.1,93183.62
51109,57561,1915.8,34986,4261.5,49971.93
51111,47084,1990.2,32915,3541.6,46606.92
51113,39681,2446.3,35464,4094.2,62303.72
51115,39883,1383.5,33366,3252.6,41185.31
51117,39816,2352.8,33507,3275.9,36796.92
51119,58627,1649.3,40006,4409.3,61218.07
51121,47954,2304.5,34205,3593.9,30995.95
51125,31101,1904.9,29477,2832.7,33171.24
51127,50415,1790.2,38054,3988.4,50879.86
51131,25927,1054.4,26527,2303.2,20362.23
51133,46917,1619.3,37438,3815.7,43392.25
51135,51283,1978.3,33984,3828.7,42562.1
51137,57516,2051.6,36558,4531.5,59786.51
51139,32302,3073.1,37398,4357.7,53165.25
51141,28518,3067.1,36883,3494.4,44626.75
51143,58090,3722.2,48703,5371.2,69654.43
51145,57150,1989.2,34483,4426.4,60406.49
51147,33388,2038.4,32240,2990.3,33767.39
51149,47032,1969.2,37022,4024,43552.95
51153,274960,1891.6,67479,14930,125453
51155,40818,2517.1,33896,3459.9,36478.98
51157,47815,2442.4,37233,4464.8,61505.28
51159,54390,1806.1,40364,4315,65438.23
51161,98469,2284.6,41858,6081.2,52299
51163,35121,2581.6,35703,3487.3,34870.78
51165,25116,3335.9,38085,4120.4,55410.3
51167,50868,1904.4,33270,3608.8,35266.41
51169,48458,2056.6,31887,3279.6,38034.47
51171,29751,2613.4,34140,3710.6,44018.22
51173,29433,2511,32679,3037.9,34801.53
51175,28162,1774.9,31615,2855.6,55244.21
51177,88735,1659.6,39406,5495.3,60308.92
51179,104720,1714.4,42574,6403.9,71868.7
51181,73391,1919.8,38446,5095.9,80891.87
51183,37462,1942.7,34983,3483.5,45796.21
51185,39646,1879.9,33991,3525,33564.93
51187,41997,2459.6,35838,4256.2,46948.71
51191,87855,2023.3,41143,5465.1,61097.86
51193,79190,1600.9,34008,5031.6,78727.34
51195,46927,1882.9,33996,3651.9,29816.56
51197,31746,3307.3,37384,4059.4,40980.54
51199,83744,1592.1,41658,5568.6,49600.26
51510,173910,2030.3,52208,10046,52280.38
51515,91337,2616.5,47989,6145.9,24143.04
51520,87855,2022.7,41141,5465.1,24829.27
51530,35121,2582.3,35705,3487.3,12944.34
51540,45144,1980,33306,3627.2,26541.79
51550,68399,2120.7,38081,5540.5,59437.27
51560,36730,2200.8,32157,3128.5,42525.8
51570,143370,1656.6,43661,8124.2,43453.93
51580,36730,2201,32157,3128.5,14984.35
51590,58090,3721.6,48702,5371.2,18958.79
51595,22842,1989.4,32200,2729.3,16500.15
51600,477880,2520.7,93500,25208,304607.9
51610,477880,2521.9,93503,25208,339371.8
51620,28162,1775.5,31615,2855.6,18857.02
51630,88735,1659,39403,5495.3,50702.58
51640,22670,3329.3,37281,3597.1,20187.18
51650,68399,2124.8,38087,5540.5,43001.21
51660,25116,3335.5,38082,4120.4,39004.86
51670,47032,1968.4,37019,4024,22328.23
51678,35121,2582,35703,3487.3,18435.72
51680,64904,2439.5,40606,4845.4,23233.58
51683,274960,1897.2,67495,14930,121491.1
51685,274960,1895.4,67492,14930,54234.47
51690,33581,3383.8,38765,4145,14904.28
51700,68399,2121.1,38087,5540.5,36464.82
51710,68399,2122,38092,5540.5,27414.13
51720,46927,1883,33995,3651.9,39886.41
51730,47032,1969.2,37022,4024,20203.31
51735,83744,1590.4,41657,5568.6,48107.81
51740,68399,2120.2,38080,5540.5,28118.59
51750,40818,2516.6,33895,3459.9,18574.99
51760,44913,1782.6,34002,4181.5,20427.21
51770,98469,2284.8,41855,6081.2,42686.75
51775,98469,2284.6,41859,6081.2,40176.03
51790,23462,3055.4,36138,3657.8,21554.67
51800,68399,2121.4,38082,5540.5,73342.2
51810,68399,2121.2,38095,5540.5,47520.11
51820,23462,3055.5,36139,3657.8,19385.71
51830,83744,1590.3,41654,5568.6,40198.29
51840,51160,2773.3,38491,5073.3,29408.03
53001,861.99,1776.2,5748.2,711.99,17591.64
53003,656.93,1943.9,6111.5,865.67,17765.99
53005,917.83,2156.4,6894.4,998.52,19982.65
53007,15222,1626.8,7407.6,1310.7,10710.86
53009,11134,264.85,4631.4,620.3,2657.14
53011,2884.6,5056.3,34331,4766.1,23539.35
53013,664.04,1907,5944.2,811.49,9695.242
53015,3694.3,4606.7,31773,3670.1,20214.26
53017,2172.2,1631.6,5465.2,739.55,17854.84
53019,1112.4,1331.3,4644.6,449.71,7639.836
53021,792.81,2649,7834.3,1454.9,26143.39
53023,652.6,1806.2,5785.2,660.13,12439.43
53025,1505.8,1762.7,5857,725.36,15620.62
53027,10172,418.12,5359.3,684.72,5482.787
53029,51952,422.62,11536,2597.7,13375.61
53031,15474,325.22,5789,858.53,6523.001
53033,263620,2371.7,75419,13588,87865.22
53035,71185,602.94,16412,3615,14223.41
53037,6192.2,2213.6,7812.6,1280.4,12689.42
53039,836.7,1030.9,7644.2,522.43,9400.915
53041,11417,3855.7,29146,3268.2,22093.49
53043,1007.1,2536.3,7441.2,1349.5,34521.27
53045,43564,645.98,14933,2393.3,16388.02
53047,4739.4,1215.1,5208.8,563.48,8763.734
53049,3806.1,781.54,6345.1,670.85,4742.795
53051,897.97,1443.3,4767.2,559.02,7312.314
53053,76043,2622.9,32513,5747,31791.13
53055,19283,274.39,5920.2,1004.5,5200.341
53057,29067,956.11,12526,2097.3,15565.51
53059,1889.4,3647.3,25520,2992.1,19349.73
53061,88196,806.95,25303,4499.7,17303.67
53063,812.15,2915.5,8299.6,1768.9,22218.92
53065,907.88,1391.6,4697.7,481.88,6941.906
53067,10715,2661.2,20295,2808,15426.42
53069,5558.2,1447.7,11946,1158.9,8390.715
53071,720.34,2064.2,6423.5,904.98,11878.51
53073,3523.6,814.57,6434.3,786.05,5212.538
53075,701.27,2005.4,6177.4,768.48,16925.4
53077,1070.7,1574.8,11359,843.92,10648.5
54001,24653,1838.4,33142,3232.3,33418.96
54003,50083,3740.1,46257,6719.8,87972.45
54005,16137,1749.1,37774,3867.4,18222.73
54007,19552,1583.1,32255,2792.8,31902.02
54009,111780,2483.6,48589,6936.4,69802.3
54011,28490,1881.9,38882,4315.2,43922.14
54013,22251,1621.2,31567,2699.3,25530.63
54015,17992,1583.7,32569,2896.3,20189.62
54017,24760,1936.4,33551,3264.9,24595.69
54019,16721,1664,39615,3822.2,39170.2
54021,21077,1614.4,33925,3074.2,26207.74
54023,23178,1948,29187,2598.6,36998.7
54025,24227,1723.6,32365,2827.9,34291.03
54027,42701,2278.5,36416,4355.6,54518.73
54029,105910,3457.4,51949,7623.8,85330.85
54031,26687,2479.8,32815,3361.6,50056.92
54033,25911,1951,41305,4952.2,58058.02
54035,41069,1787.6,34500,3380.6,38199.37
54037,58904,4465.1,50919,8256.3,128028
54039,17767,1801.8,47666,4653.4,41263.41
54041,22713,1864.1,33016,3198.9,31765.08
54043,18630,1770.3,35473,3479.6,42907.11
54045,15971,1775.5,37560,3559.6,26860.92
54047,27924,1772.6,35783,3548.4,35376.23
54049,30419,1975.5,43423,5447.5,69088.56
54051,43555,2167.4,44751,5488.3,66815.74
54053,55739,1996.1,39457,4689.2,67476.22
54055,20719,1796.4,33494,3369.9,42309.55
54057,37522,1914.2,30782,3343.7,41460.14
54059,15778,1781.5,34843,3160.5,22333
54061,33822,1949.5,42472,5279.3,51796.14
54063,30888,2103,31720,2931.7,42937.93
54065,46215,3083.8,40213,5506.6,63207.03
54067,17627,1583.9,34871,3102.1,31618.56
54069,74801,2306.4,47362,6249.9,61594.01
54071,24988,2035.8,29790,2687.5,42178.38
54073,29805,2089.6,32597,3021.7,33511.91
54075,25523,1647.9,29514,2500.8,30173.31
54077,33072,1918.5,39095,4198.6,55357.61
54079,24006,1772.8,35375,3539.5,39237.64
54081,16332,1756.3,43510,4701.1,52272.52
54083,26415,2047.2,33339,3053.7,34501.15
54085,28903,1671.6,34130,3125.1,24217.61
54087,21517,1646,32048,2628.8,33481.78
54089,18648,1620.9,29419,2517.4,33266.04
54091,26932,1828.5,33303,3326.1,39750
54093,26697,1982.6,31353,2932.6,38653.24
54095,27976,2022.1,35411,3506.7,43160.62
54097,23136,1836.7,32270,3117,34417.82
54099,42273,1962,43626,5139.3,57076.96
54101,19313,1540.2,29380,2372,15139.52
54103,28568,2026.2,36134,3683.7,38645.92
54105,74284,1771,35384,4313.5,50759.23
54107,89953,1981.4,37321,4897.6,54912.7
54109,16389,1756.7,37521,3790.6,45348.57
55001,7592.7,5695.6,27120,2165.1,22499.6
55003,7346.7,4492.6,25610,1410.9,7065.099
55005,5770.9,6654.8,30939,2004.4,28942.74
55007,6022.6,4968.4,26407,1445.6,7940.432
55009,9401.9,7154.9,34864,4400.3,50637.72
55011,6475.3,8426.4,36195,2733.4,47374.23
55013,5041.5,5879.5,28317,1733.8,12684.09
55015,9937.3,5243,28331,2701.5,40375.26
55017,6656.1,8999.8,38070,2863.8,39541.37
55019,6084.3,6325.1,27749,2277.3,37397
55021,9496.2,10773,40985,4642.7,58047.13
55023,8084.6,5340,26904,1953.2,21402.11
55025,14551,12614,46693,5053.5,68333.48
55027,13295,10771,42123,4733.3,77215.09
55029,9013.3,3224.1,21777,1528.1,15249.13
55031,5425.9,4818,25537,1349,5699.876
55033,6001.9,8481.6,35878,2620.5,43534.65
55035,6915.7,8868.3,37302,3025.1,24582.96
55037,9915.2,3046.1,19384,1216.2,6419.777
55039,10127,9502.5,38426,4395.8,67264.95
55041,12640,3227.5,19783,1248.2,8108.412
55043,7271.6,6540.2,28660,2294.2,37453.48
55045,16677,7811,33432,3477,58272.45
55047,8184.9,6729.9,30758,2797.7,45252.04
55049,10338,6579.6,30918,2476.2,32016.28
55051,7930.1,2979.4,17819,1055.1,4595.524
55053,6611,5664.7,26407,2054,33624.96
55055,16305,8611.1,37367,4182,61989.29
55057,7833.3,5196.8,26148,1929.6,22950.34
55059,65192,9724.3,49069,8296.5,89235.95
55061,9538.8,3824.4,23839,1818.1,26074.84
55063,6776.6,5711.4,26728,2388.9,22425.89
55065,9463.8,6153,28362,2377.3,44933.57
55067,7052.5,3850.2,21694,1381.3,16141.03
55069,6357.4,4427.9,22467,1609,14124.13
55071,10545,5426,28462,2674.7,29716.63
55073,6047.4,6557.9,28483,2291.7,27214.31
55075,8372.4,4081.1,23117,1608.9,8315.777
55077,8164.1,6136.9,28884,2438.9,26199.6
55078,7400.1,4585,24145,1956.1,7898.82
55079,29106,20438,66937,13531,85305.66
55081,7397.4,6861.2,29941,2653.9,33251.81
55083,8186,4894.8,25177,1995.7,21011.37
55085,13130,3892.6,21000,1489.4,8819.387
55087,8580.4,7624.1,36136,4365.1,48499.16
55089,20620,10188,41060,6140.6,80213.1
55091,6017.1,6784.5,31813,2037.2,26551.48
55093,5496.8,12080,44695,3998.8,64779.66
55095,5126.4,8591.2,35374,2586.5,30883.81
55097,6563.8,6190.6,28053,2496.8,27374.95
55099,6170,3601,19983,1210.1,8478.997
55101,47712,9772.6,46950,7617.5,84244.73
55103,8786.4,6419.3,29738,2567.2,30575.07
55105,33036,12146,47812,5895.1,81828.08
55107,6568,6673.8,31983,2138.2,25299.06
55109,5381.8,13793,48964,4512.8,54895.13
55111,9295.6,7027.4,31260,2692,32050.29
55113,6321.8,5070.9,27568,1560.3,11859.73
55115,7497,5264.9,26930,2287.7,30019.4
55117,12316,5931.6,31256,3183.3,32159.47
55119,5800.4,4007.8,21481,1340.6,18649.69
55121,7158.6,7784.2,34816,2559.7,36239.47
55123,7751.9,5880.6,27831,2202.9,25893.02
55125,21700,3234.2,19030,1437.6,8755.725
55127,30152,10616,45417,5577.3,72437.89
55129,5625,5002.9,26396,1472.9,10953.37
55131,17777,9346.9,39056,5071.9,77903.58
55133,23115,19779,65259,11084,136588.8
55135,7638.2,6791.9,31028,3122.1,32442.83
55137,7365.2,5794.8,27802,2390.8,28501.35
55139,8875.8,7160.7,32405,3778.9,54407.25
55141,6702,5830.2,27096,2280.7,24658.19
56001,6414.9,4328.6,11251,957.47,19996.55
56003,2168.8,4914.1,15873,942.11,24702.18
56005,3465.5,2516.3,14839,519.2,12947.72
56007,7788.9,5210.8,18032,1123.3,24060.53
56009,3795.3,2530.1,14983,553.03,12570.51
56011,1645.6,2978.5,16256,591.16,15377.2
56013,3293,4457.4,16537,901.36,23452.44
56015,2409.4,3114.4,16979,722.23,17544.91
56017,2865.3,4507.1,15756,900.74,22244.49
56019,5553.9,5143.2,16393,1004.9,25180.73
56021,5421.7,4933.4,11567,1080.4,26752.21
56023,3306.5,4264.3,16487,962.18,24249.02
56025,6437.9,4985.3,16797,994.34,24641.75
56027,2408.4,2733.8,15727,560.63,12146.99
56029,2671.6,4151.3,15340,845.75,21412.09
56031,3175.2,2811.1,16004,666.93,16054.12
56033,2097,5019.7,15728,935.78,23223.91
56035,3785.1,4195.9,16337,920.03,22714.34
56037,3823.3,4468.8,17010,951.88,18468.91
56039,4067,4183.5,16258,983.55,24771.53
56041,3602.4,2249.8,8914.4,581.02,14009.12
56043,3259.4,4684.1,16039,918.05,22532.66
56045,2066.4,2728.1,15634,539.45,12268.6
